time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.11447246631,0.571868858096,14.219617858,0.0486038543773,6.26609074424,0.0,-0.115575775302,0.636379814493,3.70104327635,0.0132692642186,-0.0651185005789,0.0,433.05727080015146,433.0097921931633,435.2460913259417,435.021721515987
2.0400000000000014,-0.121104540343,0.610878721851,14.4411452893,0.0495273542211,6.26258759093,0.0,-0.105202992641,0.664022334283,3.68324917993,0.0161584085546,-0.0733840244054,0.0,412.8786658813681,412.14486690484154,411.4309653775797,411.686608235388
2.1000000000000014,-0.12695350761,0.651788776263,14.6661569497,0.0505091759652,6.25818753906,0.0,-0.0893041593752,0.699723057535,3.81668095701,0.0166666320375,-0.0759260576008,0.0,459.9002211249708,459.6947196152049,461.0411342372879,461.08118888044896
2.1600000000000015,-0.13171953451,0.694974512325,14.9006258775,0.0612045703554,6.2545847288,0.0,-0.0691822939526,0.740951135475,3.99823203442,0.0495969666377,-0.0878862672127,0.0,475.87719711305954,474.95606397977485,474.9129726865019,477.43245892161156
2.2200000000000015,-0.135198832901,0.740830241993,15.1455752213,0.0650212224929,6.24931651575,0.0,-0.0462247746219,0.787970036358,4.16608617967,0.0382803604347,-0.0905140178559,0.0,474.1060760039986,473.898100198989,472.7979595396006,471.9263131883432
2.2800000000000016,-0.137230553949,0.789623453715,15.4011614137,0.0674400204597,6.26097904901,0.0,-0.02280919677,0.838694118991,4.35275348467,0.0410898533921,-0.0464083477053,0.0,478.16787692710886,481.5121641654594,480.0476602227252,480.26146019043017
2.3400000000000016,-0.138196879977,0.841192121758,15.6627260725,0.0796583424327,6.26046028387,0.0,-0.00937268154921,0.881317852026,4.36590465655,0.0741210067093,-0.064141312084,0.0,428.27454344515735,426.7615107965691,426.9938735850864,429.80478441010797
2.4000000000000017,-0.138410676306,0.895507968668,15.9245772807,0.0944834316485,6.2754139265,0.0,0.000903978160014,0.930468554206,4.36234918042,0.108230246624,-0.112857022913,0.0,424.9867524635841,420.78419148409483,421.307088968418,424.2528108397044
2.4600000000000017,-0.138195026417,0.953066227473,16.1867490862,0.102647649923,6.26954227294,0.0,0.00681816509859,0.988843972257,4.37654467126,0.121238319193,-0.103597628045,0.0,428.71242311937647,429.48743377862485,428.2655227370828,429.38240541429946
2.520000000000002,-0.137500539209,1.01440251385,16.4509854386,0.110906573266,6.26387271967,0.0,0.0168767551486,1.05644339344,4.43098875925,0.130973537211,-0.0966130414533,0.0,442.5218767282441,443.0875987475844,441.45398336330993,442.2708141180641
2.580000000000002,-0.136070070832,1.08007716237,16.7195778589,0.118777466878,6.25818507097,0.0,0.0313749748626,1.13345185739,4.52158186889,0.128058099789,-0.0940008401079,0.0,454.27681445668566,454.478663905486,454.588093922952,454.3694709152517
2.640000000000002,-0.133690901116,1.15042702563,16.9924587502,0.134930777129,6.25504211601,0.0,0.0482391101866,1.21307396997,4.57395563798,0.0949540469834,-0.0778493745032,0.0,442.7605344383703,444.0809493949405,445.13160715063475,442.42638727844997
2.700000000000002,-0.130258613124,1.22573795704,17.2677444778,0.142843480292,6.25162726202,0.0,0.0664902100778,1.29799310958,4.60194390099,0.0774042807418,-0.0667139433921,0.0,436.446551143399,437.37066885710925,437.33448471119186,435.8768910099765
2.760000000000002,-0.125660087546,1.3063188295,17.5449784793,0.147957105095,6.24878825857,0.0,0.087062700621,1.38845536467,4.63889560506,0.0838041382927,-0.05603573096,0.0,439.8534975780837,440.73410467379716,439.93418342709225,440.4689836401404
2.820000000000002,-0.119746710515,1.39260932925,17.8255161568,0.158859506724,6.24879146527,0.0,0.110014910998,1.48892041939,4.71179591065,0.05602663726,-0.0773677449013,0.0,452.9762527568765,451.25447311523413,453.72398348114945,451.49242060875054
2.880000000000002,-0.112518067557,1.48477281623,18.1082362993,0.164415467912,6.24494946649,0.0,0.13126643673,1.58366092991,4.7120344333,0.0385547757157,-0.0884398804358,0.0,430.42548610778,429.48173307244656,431.0956176041088,429.61823487823534
2.940000000000002,-0.103974560761,1.58256572571,18.3900898605,0.169136062608,6.23963529342,0.0,0.153963558146,1.67646071716,4.68304575528,0.0543932424507,-0.0903529897195,0.0,420.68185808112645,420.5090366049812,420.2710891262347,421.64306971337834
3.000000000000002,-0.0937983358851,1.68673635188,18.6743232935,0.179638648458,6.23580005795,0.0,0.185602994686,1.79688773312,4.79060965334,0.0236952171215,-0.105401142401,0.0,465.94445655679743,464.75906666975317,465.4999610210722,463.0923103384784
3.0600000000000023,-0.0815826955244,1.79854692681,18.9662709197,0.181407956046,6.23340701307,0.0,0.221836279667,1.93014196315,4.94017306766,0.0290641018419,-0.0848494293517,0.0,478.0623595317526,479.618372527526,478.91355968806397,479.32186568495223
3.1200000000000023,-0.067502020679,1.91707046093,19.2600339216,0.183146540505,6.22986748662,0.0,0.247811352704,2.02078492184,4.85219611766,0.0287633701855,-0.0723527123882,0.0,403.9019544641766,405.02168132845395,403.5696518364965,403.542835747701
3.1800000000000024,-0.0516062491014,2.04183627297,19.552745925,0.185012609859,6.23496577757,0.0,0.281568737437,2.13815599204,4.90452730197,0.0232886385872,-0.0398755582357,0.0,448.82304935706645,451.44887333558455,450.5944266913944,450.1517148176719
3.2400000000000024,-0.0338463111663,2.17347534338,19.847489475,0.18970471998,6.24138125782,0.0,0.309803906044,2.25018148022,4.92001828528,0.00216837834383,-0.0736089429047,0.0,441.27964493773186,438.48393577188637,439.4146983992198,437.66002872125125
3.3000000000000025,-0.0144958796996,2.31180076195,20.1426173075,0.192269023069,6.23722251275,0.0,0.335577178438,2.36080170103,4.91742619935,0.0181015247162,-0.0691193892352,0.0,433.3526614039482,433.72578787810244,433.40629981824316,434.7435111052649
3.3600000000000025,0.00651486525076,2.45697907695,20.4384580097,0.197003076902,6.23381454695,0.0,0.365091903736,2.4788264001,4.94357819345,-0.0040554680607,-0.0608253338917,0.0,443.50514910755516,444.1826760252624,444.1768258031762,442.35562845995656
3.4200000000000026,0.0296493298217,2.61046037159,20.7414969985,0.205105737377,6.23015429122,0.0,0.40643659192,2.63785782973,5.15634187894,0.0264140853162,-0.0624162907112,0.0,500.97297751370405,500.8550419889124,499.7445190249754,501.9607882441646
3.4800000000000026,0.0548686162216,2.77185755357,21.0484847509,0.222017101998,6.22768439293,0.0,0.434392675246,2.74330315975,5.07645728085,0.0681163486931,-0.0760445064356,0.0,412.8075845253668,411.5992501595396,409.9562271547867,413.6469854882742
3.5400000000000027,0.0819938269834,2.94056610467,21.3540034821,0.226670788912,6.22605254569,0.0,0.469894925416,2.88061111986,5.10707697065,0.0585825564971,-0.0960370378214,0.0,449.42806105721525,447.7988859246699,449.94611272085154,449.1765361319232
3.6000000000000028,0.111061138456,3.11667964583,21.6574362718,0.230858723371,6.22078421167,0.0,0.499429470201,2.99013227374,5.00757566373,0.0664485348975,-0.0894461018434,0.0,406.1472784042776,406.7297517632577,405.5660318737856,406.2751345919301
3.660000000000003,0.142325225723,3.30073359096,21.9602354323,0.249341093062,6.21633915226,0.0,0.543097749277,3.14666863387,5.08455864773,0.0235242009085,-0.101231877199,0.0,464.73873016485095,463.8068926530871,466.54890213378366,463.1865917911288
3.720000000000003,0.176103778111,3.49374069069,22.2646760641,0.252082298527,6.21025683499,0.0,0.583370757735,3.28701698525,5.06327780607,0.00963514683433,-0.10309056271,0.0,435.51904949269664,435.35430690462283,435.2281104225313,434.06384235310964
3.780000000000003,0.212776554348,3.69643945145,22.5726698362,0.253539925303,6.20408831079,0.0,0.639665000036,3.46942544548,5.20219090854,-0.00190802753972,-0.1061542157,0.0,486.194839314946,485.95678291631157,486.2131438597074,485.34733476544477
3.840000000000003,0.252858789327,3.90981750687,22.8877085838,0.268153157617,6.19866276912,0.0,0.696912692982,3.64441475875,5.29779881695,-0.0451647624172,-0.096645675522,0.0,475.0586615826879,475.7788766241303,476.60369120095294,473.28540324815583
3.900000000000003,0.296133012428,4.13282722879,23.2044391419,0.267235948583,6.19458702679,0.0,0.745912198425,3.78903682858,5.25988257301,-0.0610810893027,-0.0834170829685,0.0,434.5485577627523,435.64893009673136,434.88533563122803,433.548108926466
3.960000000000003,0.342489650257,4.36470451866,23.5197056771,0.269778578971,6.19066832424,0.0,0.799622073564,3.94026471203,5.24872853699,-0.0896007483368,-0.0960980491305,0.0,445.05488956397954,444.0091573577858,443.93418966418903,441.58341035638426
4.020000000000002,0.392175907649,4.60578651902,23.8348134929,0.26444273833,6.19013521251,0.0,0.856585968992,4.0951072711,5.25482957605,-0.0933044935875,-0.122386045208,0.0,450.2152393771745,448.07323255855346,450.26665043998975,449.96004552017007
